species_name,tip_label,family,clade,srr_accession,srx_accession,sex,sex_raw,tissue,dev_stage,spots,bases,platform,layout,sample_attrs
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294445,ERX12665187,unknown,,,,21592620,1641039120,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=986-2HD; scientific_name=Tribolium castaneum; submitter id=986-2HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294435,ERX12665177,unknown,,,,7398190,562262440,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=730-3CT; scientific_name=Tribolium castaneum; submitter id=730-3CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294372,ERX12665114,unknown,,,,10878537,826768812,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=1097-2CT; scientific_name=Tribolium castaneum; submitter id=1097-2CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294449,ERX12665191,unknown,,,,23036880,1750802880,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=1065-4HD; scientific_name=Tribolium castaneum; submitter id=1065-4HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294381,ERX12665123,unknown,,,,13477428,1024284528,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=374-4CT; scientific_name=Tribolium castaneum; submitter id=374-4CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294425,ERX12665167,unknown,,,,20385531,1549300356,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=374-2CT; scientific_name=Tribolium castaneum; submitter id=374-2CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294426,ERX12665168,unknown,,,,22201368,1687303968,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=511-4HD; scientific_name=Tribolium castaneum; submitter id=511-4HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294461,ERX12665203,unknown,,,,17998547,1367889572,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=281-4HD; scientific_name=Tribolium castaneum; submitter id=281-4HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294365,ERX12665107,unknown,,,,12491632,949364032,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=901-1HD; scientific_name=Tribolium castaneum; submitter id=901-1HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294434,ERX12665176,unknown,,,,7790819,592102244,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=698-3CT; scientific_name=Tribolium castaneum; submitter id=698-3CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294436,ERX12665178,unknown,,,,17108694,1300260744,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=7-3CT; scientific_name=Tribolium castaneum; submitter id=7-3CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294366,ERX12665108,unknown,,,,14988091,1139094916,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=901-3HD; scientific_name=Tribolium castaneum; submitter id=901-3HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294360,ERX12665102,unknown,,,,15894867,1208009892,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=752-4HD; scientific_name=Tribolium castaneum; submitter id=752-4HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294363,ERX12665105,unknown,,,,13673020,1039149520,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=878-2HD; scientific_name=Tribolium castaneum; submitter id=878-2HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294447,ERX12665189,unknown,,,,16573791,1259608116,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=994-4HD; scientific_name=Tribolium castaneum; submitter id=994-4HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294463,ERX12665205,unknown,,,,13196104,1002903904,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=511-1CT; scientific_name=Tribolium castaneum; submitter id=511-1CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294380,ERX12665122,unknown,,,,23369266,1776064216,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=289-2HD; scientific_name=Tribolium castaneum; submitter id=289-2HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294432,ERX12665174,unknown,,,,22126509,1681614684,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=619-4CT; scientific_name=Tribolium castaneum; submitter id=619-4CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294386,ERX12665128,unknown,,,,19236049,1461939724,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=534-3CT; scientific_name=Tribolium castaneum; submitter id=534-3CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294433,ERX12665175,unknown,,,,20806049,1581259724,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=627-3CT; scientific_name=Tribolium castaneum; submitter id=627-3CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294402,ERX12665144,unknown,,,,26365956,2003812656,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=878-3HD; scientific_name=Tribolium castaneum; submitter id=878-3HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294373,ERX12665115,unknown,,,,13649703,1037377428,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=1097-3HD; scientific_name=Tribolium castaneum; submitter id=1097-3HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294424,ERX12665166,unknown,,,,20003181,1520241756,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=374-1HD; scientific_name=Tribolium castaneum; submitter id=374-1HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294400,ERX12665142,unknown,,,,13488443,1025121668,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=866-4HD; scientific_name=Tribolium castaneum; submitter id=866-4HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294441,ERX12665183,unknown,,,,7428788,564587888,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=866-4CT; scientific_name=Tribolium castaneum; submitter id=866-4CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294328,ERX12665070,unknown,,,,12285232,933677632,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=996-3HD; scientific_name=Tribolium castaneum; submitter id=996-3HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294271,ERX12665013,unknown,,,,26298009,1998648684,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=1088-4CT; scientific_name=Tribolium castaneum; submitter id=1088-4CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294092,ERX12664834,unknown,,,,13410479,1019196404,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=363-1CT; scientific_name=Tribolium castaneum; submitter id=363-1CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294344,ERX12665086,unknown,,,,10476613,796222588,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=289-2CT; scientific_name=Tribolium castaneum; submitter id=289-2CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294039,ERX12664781,unknown,,,,15019991,1141519316,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=721-1CT; scientific_name=Tribolium castaneum; submitter id=721-1CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294300,ERX12665042,unknown,,,,16854535,1280944660,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=426-1CT; scientific_name=Tribolium castaneum; submitter id=426-1CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294014,ERX12664756,unknown,,,,14211323,1080060548,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=426-4CT; scientific_name=Tribolium castaneum; submitter id=426-4CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294354,ERX12665096,unknown,,,,13302456,1010986656,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=7-1CT; scientific_name=Tribolium castaneum; submitter id=7-1CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294121,ERX12664863,unknown,,,,14717905,1118560780,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=620-4HD; scientific_name=Tribolium castaneum; submitter id=620-4HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294085,ERX12664827,unknown,,,,14800010,1124800760,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=23-4CT; scientific_name=Tribolium castaneum; submitter id=23-4CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294070,ERX12664812,unknown,,,,14003173,1064241148,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=106-2HD; scientific_name=Tribolium castaneum; submitter id=106-2HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294182,ERX12664924,unknown,,,,17237513,1310050988,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=499-1CT; scientific_name=Tribolium castaneum; submitter id=499-1CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294331,ERX12665073,unknown,,,,13169232,1000861632,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=1073-1CT; scientific_name=Tribolium castaneum; submitter id=1073-1CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294299,ERX12665041,unknown,,,,13350860,1014665360,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=407-3HD; scientific_name=Tribolium castaneum; submitter id=407-3HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294273,ERX12665015,unknown,,,,13944079,1059750004,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=227-2CT; scientific_name=Tribolium castaneum; submitter id=227-2CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294517,ERX12665259,unknown,,,,14480218,1100496568,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=878-1HD; scientific_name=Tribolium castaneum; submitter id=878-1HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294219,ERX12664961,unknown,,,,11758480,893644480,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=234-2CT; scientific_name=Tribolium castaneum; submitter id=234-2CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294151,ERX12664893,unknown,,,,11900346,904426296,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=118-3HD; scientific_name=Tribolium castaneum; submitter id=118-3HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294036,ERX12664778,unknown,,,,12301338,934901688,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=629-2HD; scientific_name=Tribolium castaneum; submitter id=629-2HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294504,ERX12665246,unknown,,,,12623538,959388888,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=534-2CT; scientific_name=Tribolium castaneum; submitter id=534-2CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294140,ERX12664882,unknown,,,,16759582,1273728232,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=106-1CT; scientific_name=Tribolium castaneum; submitter id=106-1CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294190,ERX12664932,unknown,,,,17808869,1353474044,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=757-3HD; scientific_name=Tribolium castaneum; submitter id=757-3HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294076,ERX12664818,unknown,,,,10260212,779776112,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=227-3CT; scientific_name=Tribolium castaneum; submitter id=227-3CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294323,ERX12665065,unknown,,,,16879921,1282873996,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=793-1HD; scientific_name=Tribolium castaneum; submitter id=793-1HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294501,ERX12665243,unknown,,,,15254260,1159323760,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=511-3CT; scientific_name=Tribolium castaneum; submitter id=511-3CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294477,ERX12665219,unknown,,,,18927621,1438499196,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=752-2HD; scientific_name=Tribolium castaneum; submitter id=752-2HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294057,ERX12664799,unknown,,,,17527188,1332066288,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=987-1CT; scientific_name=Tribolium castaneum; submitter id=987-1CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294056,ERX12664798,unknown,,,,20417069,1551697244,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=793-4CT; scientific_name=Tribolium castaneum; submitter id=793-4CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294263,ERX12665005,unknown,,,,12658410,962039160,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=757-4HD; scientific_name=Tribolium castaneum; submitter id=757-4HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294475,ERX12665217,unknown,,,,13046722,991550872,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=7-4CT; scientific_name=Tribolium castaneum; submitter id=7-4CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294126,ERX12664868,unknown,,,,10961350,833062600,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=706-1HD; scientific_name=Tribolium castaneum; submitter id=706-1HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294234,ERX12664976,unknown,,,,14068058,1069172408,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=385-2CT; scientific_name=Tribolium castaneum; submitter id=385-2CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294202,ERX12664944,unknown,,,,9002341,684177916,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=996-4CT; scientific_name=Tribolium castaneum; submitter id=996-4CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294509,ERX12665251,unknown,,,,3002908,228221008,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=698-1HD; scientific_name=Tribolium castaneum; submitter id=698-1HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294342,ERX12665084,unknown,,,,8687304,660235104,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=281-2HD; scientific_name=Tribolium castaneum; submitter id=281-2HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294058,ERX12664800,unknown,,,,13933340,1058933840,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=987-2HD; scientific_name=Tribolium castaneum; submitter id=987-2HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294327,ERX12665069,unknown,,,,10654178,809717528,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=996-2CT; scientific_name=Tribolium castaneum; submitter id=996-2CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294139,ERX12664881,unknown,,,,18743396,1424498096,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=996-4HD; scientific_name=Tribolium castaneum; submitter id=996-4HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294236,ERX12664978,unknown,,,,12183092,925914992,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=390-3CT; scientific_name=Tribolium castaneum; submitter id=390-3CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294195,ERX12664937,unknown,,,,12217794,928552344,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=793-2CT; scientific_name=Tribolium castaneum; submitter id=793-2CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294215,ERX12664957,unknown,,,,12470147,947731172,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=118-4HD; scientific_name=Tribolium castaneum; submitter id=118-4HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294481,ERX12665223,unknown,,,,13989507,1063202532,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=879-2HD; scientific_name=Tribolium castaneum; submitter id=879-2HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294218,ERX12664960,unknown,,,,12160732,924215632,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=23-2HD; scientific_name=Tribolium castaneum; submitter id=23-2HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294135,ERX12664877,unknown,,,,13506257,1026475532,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=793-2HD; scientific_name=Tribolium castaneum; submitter id=793-2HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294505,ERX12665247,unknown,,,,16226541,1233217116,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=534-3HD; scientific_name=Tribolium castaneum; submitter id=534-3HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294204,ERX12664946,unknown,,,,12822288,974493888,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=106-3CT; scientific_name=Tribolium castaneum; submitter id=106-3CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294005,ERX12664747,unknown,,,,16296278,1238517128,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=354-2HD; scientific_name=Tribolium castaneum; submitter id=354-2HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294087,ERX12664829,unknown,,,,10554311,802127636,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=236-3CT; scientific_name=Tribolium castaneum; submitter id=236-3CT
