tip_label,species,family,suborder,tier,source_path_on_grace,file_present_yet,busco_mode,assembly_level
GCA_964211955.1,Staphylinus erythropterus,Staphylinidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_964211955.1/ncbi_dataset/data/GCA_964211955.1/*_genomic.fna,yes,genome,Chromosome
GCA_977017535.1,Stenocarus ruficornis,Curculionidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_977017535.1/ncbi_dataset/data/GCA_977017535.1/*_genomic.fna,yes,genome,Chromosome
GCA_037414795.1,Stenodera caucasica,Meloidae,Polyphaga,1,NOT FOUND ON GRACE,pending: not found in scarab_existing or ncbi_dataset (needs pull),genome,Scaffold
GCA_035578165.1,Stenolophus ochropezus,Carabidae,Adephaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_035578165.1/ncbi_dataset/data/GCA_035578165.1/*_genomic.fna,yes,genome,Scaffold
GCA_976980505.1,Stenosis austini,Tenebrionidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_976980505.1/ncbi_dataset/data/GCA_976980505.1/*_genomic.fna,yes,genome,Chromosome
GCA_963583905.1,Stenurella melanura,Cerambycidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_963583905.1/ncbi_dataset/data/GCA_963583905.1/*_genomic.fna,yes,genome,Chromosome
GCA_963971135.1,Stenus bimaculatus,Staphylinidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_963971135.1/ncbi_dataset/data/GCA_963971135.1/*_genomic.fna,yes,genome,Chromosome
GCA_051294475.1,Sternochetus mangiferae,Curculionidae,Polyphaga,1,NOT FOUND ON GRACE,pending: not found in scarab_existing or ncbi_dataset (needs pull),genome,Contig
GCA_964212005.1,Stictoleptura scutellata,Cerambycidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_964212005.1/ncbi_dataset/data/GCA_964212005.1/*_genomic.fna,yes,genome,Chromosome
GCA_965240395.1,Stylops aterrimus,Stylopidae,Stylopidia,outgroup,/scratch/user/blackmon/tob/genomes/ncbi_dataset/data/GCA_965240395.1/*_genomic.fna,yes,genome,Chromosome
GCA_965783985.1,Subcoccinella vigintiquattuorpunctata,Coccinellidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_965783985.1/ncbi_dataset/data/GCA_965783985.1/*_genomic.fna,yes,genome,Chromosome
GCA_963932245.1,Tachinus rufipes,Staphylinidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_963932245.1/ncbi_dataset/data/GCA_963932245.1/*_genomic.fna,yes,genome,Chromosome
GCA_030264575.1,Tachinus sp. AB-2021,Staphylinidae,Polyphaga,1,NOT FOUND ON GRACE,pending: not found in scarab_existing or ncbi_dataset (needs pull),genome,Scaffold
GCA_965783885.1,Tachyporus hypnorum,Staphylinidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_965783885.1/ncbi_dataset/data/GCA_965783885.1/*_genomic.fna,yes,genome,Chromosome
GCA_978019935.1,Taeniapion urticarium,Apionidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_978019935.1/ncbi_dataset/data/GCA_978019935.1/*_genomic.fna,yes,genome,Chromosome
GCA_951812265.1,Taphrorychus bicolor,Curculionidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_951812265.1/ncbi_dataset/data/GCA_951812265.1/*_genomic.fna,yes,genome,Chromosome
GCA_964277315.1,Tarphius canariensis,Zopheridae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_964277315.1/ncbi_dataset/data/GCA_964277315.1/*_genomic.fna,yes,genome,Chromosome
GCA_033557385.1,Temnoplectron lewisense,Scarabaeidae,Polyphaga,1,NOT FOUND ON GRACE,pending: not found in scarab_existing or ncbi_dataset (needs pull),genome,Contig
GCA_963966145.1,Tenebrio molitor,Tenebrionidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/ncbi_dataset/data/GCA_963966145.1/*_genomic.fna,yes,genome,Chromosome
GCA_025400035.1,Tetradonia laticeps,Staphylinidae,Polyphaga,1,NOT FOUND ON GRACE,pending: not found in scarab_existing or ncbi_dataset (needs pull),genome,Scaffold
GCA_054850815.1,Tetraopes melanurus,Cerambycidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_054850815.1/ncbi_dataset/data/GCA_054850815.1/*_genomic.fna,yes,genome,Chromosome
GCA_054850805.1,Tetraopes sublaevis,Cerambycidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_054850805.1/ncbi_dataset/data/GCA_054850805.1/*_genomic.fna,yes,genome,Chromosome
GCA_054850835.1,Tetraopes tetrophthalmus,Cerambycidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_054850835.1/ncbi_dataset/data/GCA_054850835.1/*_genomic.fna,yes,genome,Chromosome
GCA_964058775.1,Tetropium fuscum,Cerambycidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_964058775.1/ncbi_dataset/data/GCA_964058775.1/*_genomic.fna,yes,genome,Chromosome
GCA_051122355.1,Thanatophilus sinuatus,Silphidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_051122355.1/ncbi_dataset/data/GCA_051122355.1/*_genomic.fna,yes,genome,Chromosome
GCA_033557495.1,Thyregis relictus,Scarabaeidae,Polyphaga,1,NOT FOUND ON GRACE,pending: not found in scarab_existing or ncbi_dataset (needs pull),genome,Contig
GCA_964006375.1,Tillus elongatus,Cleridae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_964006375.1/ncbi_dataset/data/GCA_964006375.1/*_genomic.fna,yes,genome,Chromosome
GCA_054825155.1,Tomicus yunnanensis,Curculionidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_054825155.1/ncbi_dataset/data/GCA_054825155.1/*_genomic.fna,yes,genome,Chromosome
GCA_054771555.1,Trechiama kuznetsovi,Carabidae,Adephaga,1,NOT FOUND ON GRACE,pending: not found in scarab_existing or ncbi_dataset (needs pull),genome,Scaffold
GCA_050230255.1,Trechiama lewisi,Carabidae,Adephaga,1,NOT FOUND ON GRACE,pending: not found in scarab_existing or ncbi_dataset (needs pull),genome,Scaffold
GCA_031307605.1,Tribolium castaneum,Tenebrionidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/ncbi_dataset/data/GCA_031307605.1/*_genomic.fna,yes,genome,Chromosome
GCA_019155225.1,Tribolium confusum,Tenebrionidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/ncbi_dataset/data/GCA_019155225.1/*_genomic.fna,yes,genome,Chromosome
GCA_939628115.1,Tribolium freemani,Tenebrionidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_939628115.1/ncbi_dataset/data/GCA_939628115.1/*_genomic.fna,yes,genome,Chromosome
GCA_015345945.1,Tribolium madens,Tenebrionidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/ncbi_dataset/data/GCA_015345945.1/*_genomic.fna,yes,genome,Scaffold
GCA_046128435.1,Trigonoscuta pilosa,Curculionidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_046128435.1/ncbi_dataset/data/GCA_046128435.1/*_genomic.fna,yes,genome,Scaffold
GCA_982185335.1,Troglocharinus ferreri,Leiodidae,Polyphaga,1,NOT FOUND ON GRACE,pending: not found in scarab_existing or ncbi_dataset (needs pull),genome,Contig
GCA_055532135.1,Trypodendron lineatum,Curculionidae,Polyphaga,1,NOT FOUND ON GRACE,pending: not found in scarab_existing or ncbi_dataset (needs pull),genome,Contig
GCA_023509865.1,Trypoxylus dichotomus,Scarabaeidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_023509865.1/ncbi_dataset/data/GCA_023509865.1/*_genomic.fna,yes,genome,Chromosome
GCA_977970285.1,Tytthaspis sedecimpunctata,Coccinellidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_977970285.1/ncbi_dataset/data/GCA_977970285.1/*_genomic.fna,yes,genome,Chromosome
GCA_965112455.1,Uleiota planata,Silvanidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_965112455.1/ncbi_dataset/data/GCA_965112455.1/*_genomic.fna,yes,genome,Chromosome
GCA_040954815.1,Ulomoides dermestoides,Tenebrionidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_040954815.1/ncbi_dataset/data/GCA_040954815.1/*_genomic.fna,yes,genome,Chromosome
GCA_036346205.1,Vesta saturnalis,Lampyridae,Polyphaga,1,NOT FOUND ON GRACE,pending: not found in scarab_existing or ncbi_dataset (needs pull),genome,Contig
GCA_019419845.1,Weissflogia rhopalogaster,Staphylinidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/ncbi_dataset/data/GCA_019419845.1/*_genomic.fna,yes,genome,Scaffold
GCA_978045125.1,Xantholinus longiventris,Staphylinidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_978045125.1/ncbi_dataset/data/GCA_978045125.1/*_genomic.fna,yes,genome,Chromosome
GCA_040167675.1,Xenos peckii,Xenidae,Stylopidia,outgroup,/scratch/user/blackmon/tob/genomes/ncbi_dataset/data/GCA_040167675.1/*_genomic.fna,yes,genome,Contig
GCA_963966045.1,Xestobium rufovillosum,Ptinidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/ncbi_dataset/data/GCA_963966045.1/*_genomic.fna,yes,genome,Chromosome
GCA_046766355.1,Xyleborus affinis,Curculionidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_046766355.1/ncbi_dataset/data/GCA_046766355.1/*_genomic.fna,yes,genome,Scaffold
GCA_049176215.1,Xyleborus bispinatus,Curculionidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_049176215.1/ncbi_dataset/data/GCA_049176215.1/*_genomic.fna,yes,genome,Scaffold
GCA_049176235.1,Xyleborus glabratus,Curculionidae,Polyphaga,1,NOT FOUND ON GRACE,pending: not found in scarab_existing or ncbi_dataset (needs pull),genome,Scaffold
GCA_037414775.1,Zonitis immaculata,Meloidae,Polyphaga,1,NOT FOUND ON GRACE,pending: not found in scarab_existing or ncbi_dataset (needs pull),genome,Scaffold
GCA_022388445.1,Zophobas atratus,Tenebrionidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/scarab_existing/GCA_022388445.1/ncbi_dataset/data/GCA_022388445.1/*_genomic.fna,yes,genome,Chromosome
GCA_042767095.1,Zophobas morio,Tenebrionidae,Polyphaga,1,/scratch/user/blackmon/tob/genomes/ncbi_dataset/data/GCA_042767095.1/*_genomic.fna,yes,genome,Scaffold
GCA_032362365.1,Zygogramma bicolorata,Chrysomelidae,Polyphaga,1,NOT FOUND ON GRACE,pending: not found in scarab_existing or ncbi_dataset (needs pull),genome,Scaffold
Hydroscapha_redfordi_GDMJ00000000.1,Hydroscapha redfordi,Hydroscaphidae,Myxophaga,2,/scratch/user/blackmon/tob/transcriptomes/Hydroscapha_redfordi_GDMJ00000000.1.fasta.gz,yes,transcriptome,TSA
Lepicerus_sp_GAZB00000000.2,Lepicerus sp.,Lepiceridae,Myxophaga,2,/scratch/user/blackmon/tob/transcriptomes/Lepicerus_sp_GAZB00000000.2.fasta.gz,yes,transcriptome,TSA
Micromalthus_debilis_GDOQ00000000.1,Micromalthus debilis,Micromalthidae,Archostemata,2,/scratch/user/blackmon/tob/transcriptomes/Micromalthus_debilis_GDOQ00000000.1.fasta.gz,yes,transcriptome,TSA
Priacma_serrata_GACO00000000.1,Priacma serrata,Cupedidae,Archostemata,2,/scratch/user/blackmon/tob/transcriptomes/Priacma_serrata_GACO00000000.1.fasta.gz,yes,transcriptome,TSA
Sphaerius_sp_Arizona_DIY,Sphaerius sp. Arizona,Sphaeriusidae,Myxophaga,2,/scratch/user/blackmon/tob/sphaerius/assemblies/Arizona/contigs.fasta,pending: Phase 0 step 06 (DIY assembly) not yet run,genome,DIY-draft
Sphaerius_sp_Texas_DIY,Sphaerius sp. Texas,Sphaeriusidae,Myxophaga,2,/scratch/user/blackmon/tob/sphaerius/assemblies/Texas/contigs.fasta,pending: Phase 0 step 06 (DIY assembly) not yet run,genome,DIY-draft
GCA_910592395.2,Linepithema humile,Formicidae,Hymenoptera,outgroup,/scratch/user/blackmon/tob/outgroups/hymenoptera/ncbi_dataset/data/GCA_910592395.2/GCA_910592395.2_tnLinLong1.2_genomic.fna,yes,genome,Chromosome
GCF_003254395.2,Apis mellifera,Apidae,Hymenoptera,outgroup,/scratch/user/blackmon/tob/outgroups/hymenoptera/ncbi_dataset/data/GCF_003254395.2/GCF_003254395.2_Amel_HAv3.1_genomic.fna,yes,genome,Chromosome
GCF_009193385.2,Nasonia vitripennis,Pteromalidae,Hymenoptera,outgroup,/scratch/user/blackmon/tob/outgroups/hymenoptera/ncbi_dataset/data/GCF_009193385.2/GCF_009193385.2_Nvit_psr_1.1_genomic.fna,yes,genome,Scaffold
